SMILES,IC50
COc1cc(/C=N/NC(N)=S)ccc1O,5680.0
NC(=S)N/N=C/c1ccc(OCCO)cc1,530.0
COCCOc1ccc(/C=N/NC(N)=S)cc1,750.0
CCCCC(=O)OCc1csc(/C=N/NC(N)=S)c1,110.0
NC(=S)N/N=C/c1cc(COC(=O)c2ccccc2)cs1,68.0
Oc1cccc(-c2ccc3cc(O)ccc3c2)c1,6400.0
CC(=O)Nc1ccc(/N=N/c2c(N)nc(N)nc2Cl)cc1,24400.0
O=C(c1cccc(Cl)c1)N1CCN(Cc2ccc(F)cc2)CC1,5300.0
NC(=S)c1ccncc1,43800.0
Oc1ccc(-c2nc3ccccc3s2)c(O)c1,10.0
NNC(N)=S,2000000.0
CC(=O)OC[C@H]1O[C@@H](Oc2ccc(C=O)cc2)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,780000.0
CC(=O)OC[C@H]1O[C@@H](Oc2ccc(C=C3C(=O)NC(=O)NC3=O)c(O)c2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,1730000.0
CC(=O)OC[C@H]1O[C@@H](Oc2ccc(C=C3C(=O)NC(=S)NC3=O)c(O)c2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,280000.0
Nc1ccccc1C(=O)N1CCN(Cc2ccc(F)cc2)CC1,10940.0
OC[C@H]1O[C@@H](OCCCCCCCCCCCCCCc2ccc(O)cc2O)[C@H](O)[C@@H](O)[C@@H]1O,390.0
C/C=C/COC(=O)CCC(=O)c1cc(C(C)C)c(OCC)cc1C,102300.0
C[C@H](CCc1ccc(O)cc1O)O[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,1510.0
COc1cc(C=C2C(=O)NC(=S)NC2=O)ccc1O,7800.0
O=C1NC(=O)C(=Cc2ccc(O)cc2O)C(=O)N1,17150.0
CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)OCc1cc(=O)c(O)c[nH]1,15620.0
COc1ccc(/C=C/C(=O)Oc2cc(OC)ccc2C(C)=O)cc1,77400.0
COc1ccc(C(C)=O)c(OC(=O)/C=C/c2ccc(Cl)cc2)c1,163800.0
CCOC(=O)CCC(=O)c1cc(C(C)C)c(OCC)cc1C,212300.0
COc1ccc(/C=C/C(=O)O)cc1O,115200.0
CCCCCCCCCC(=O)N/C(=C\c1ccc(O)cc1)C(=O)O,130000.0
O=C1OC(c2ccc(/N=N/c3ccc(N4CCOCC4)cc3)cc2)=N/C1=C/c1ccc(Cl)cc1,18910.0
O=C1OC(c2ccc(/N=N/c3ccc(N4CCOCC4)cc3)cc2)=N/C1=C/c1ccccc1,17220.0
COc1cc(/C=C/C(=O)c2cc(OC)c(OC)c(-c3cc(C(=O)/C=C/c4ccc(O)c(OC)c4)cc(OC)c3OC)c2)ccc1O,22.0
N/C(S)=N/N=C/c1ccc([N+](=O)[O-])cc1,1740.0
O=C1/C(=C/c2ccc(O)c(Br)c2)CSc2ccccc21,4100.0
CC(C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CS)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)Cc1ccccc1)[C@@H](C)O)C(=O)N[C@@H](CS)C(=O)O,127000.0
CC(C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CS)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)Cc1ccccc1)C(=O)N[C@@H](CS)C(=O)O,90000.0
C=CCOC(=O)CCC(=O)c1cc(C(C)C)c(OCC)cc1C,125600.0
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,240000.0
COc1ccc(/C(C)=N/NC(=S)NN)cc1,109600.0
C/C(Cc1ccc(OCc2ccccc2)cc1)=N\NC(N)=S,340.0
COc1ccc(/C=C/C(=O)NCCCCNC(=O)/C=C/c2ccc(OC)c(O)c2)cc1O,80200.0
NC(=S)c1ccccn1,14400.0
CCCCOCCOc1ccc(/C=N/NC(N)=S)cc1,920.0
COc1cc(C=O)cc(OC)c1OCc1cn(Cc2cc(=O)c(O)co2)nn1,3750.0
COc1cc(/C=C/C=O)ccc1O,240000.0
C[C@@H](CCc1ccc(O)cc1O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,4720.0
CN1[C@@H]2CC[C@H]1C/C(=N/Nc1nc(-c3ccc(N=[N+]=[N-])cc3)cs1)C2,72300.0
COc1ccc(C(C)=O)c(OC(=O)/C=C/c2ccc(F)cc2)c1,8300.0
Cc1ccc(C(C)C)c(O)c1,5925000.0
O=C(CSc1nnc(-c2ccccc2)o1)Nc1ccc(I)cc1,85.0
COc1ccccc1/C=C/C=O,420000.0
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,305000.0
O=c1ccc2ccc(OCc3cn(Cc4cc(=O)c(O)co4)nn3)cc2o1,230.0
Cc1ccc(C(C)C)c(OCc2cn(Cc3cc(=O)c(O)co3)nn2)c1,690.0
COc1cc(C=O)ccc1OCc1cn(Cc2cc(=O)c(O)co2)nn1,1990.0
C/C=C/COC(=O)CCC(=O)c1cc(C)c(OCC)cc1C(C)C,244100.0
OC[C@H]1O[C@@H](OCCCCCCCCCCc2ccc(O)cc2O)[C@H](O)[C@@H](O)[C@@H]1O,410.0
COc1cccc(OC(=O)COC(=O)c2ccc(O)cc2O)c1,23800.0
COc1ccc(-c2cc3cc(Br)cc(OC)c3oc2=O)cc1,1360000.0
O=c1oc2c(O)cccc2cc1-c1ccc(O)cc1,1300000.0
O=c1oc2c(O)cc(Br)cc2cc1-c1ccc(O)cc1,215000.0
C/C(=N/NC(N)=S)c1ccc(C(C)C)cc1,1000.0
COc1cc(CC2C(=O)Nc3ccccc32)ccc1O,63370.0
O=C(/C=C/c1ccc(O)cc1)c1ccc(NS(=O)(=O)c2ccc(F)cc2)cc1,29100.0
O=C(NCc1ccccc1)c1ccccc1,1990000.0
CCOC(OCC)c1ccc(/C=C2\Cc3ccccc3C2=O)cc1,6830.0
O=C(c1ccccc1)N1CCC(Cc2ccc(F)cc2)CC1,19500.0
O=P(O)(c1ccccc1)C(NCc1ccccc1)c1ccccn1,310000.0
COC(=O)c1ccc(OCc2cn(Cc3cc(=O)c(O)co3)nn2)cc1,460.0
NC(=S)N/N=C/c1ccc(F)cc1,11000.0
NC(=S)c1cccnc1,7500.0
OC[C@H]1O[C@@H](Oc2c(O)cc(O)cc2O)[C@H](O)[C@@H](O)[C@@H]1O,410000.0
O=C(O)CSc1nnc(NC(=S)Nc2ccc(F)c(F)c2)s1,20500.0
O=Cc1ccoc1,15000.0
O=c1cc(Cn2cc(COc3ccc([N+](=O)[O-])cc3)nn2)occ1O,60.0
Oc1cc(O)cc(-c2ccc3cc(O)ccc3c2)c1,16520.0
CCCCc1ccc(/C(C)=N/NC(N)=S)cc1,339.0
COC(=O)CCc1ccc(/C(C)=N/NC(N)=S)cc1,236.0
CCOc1ccc(-c2ccc(/C(C)=N/NC(N)=S)cc2)cc1,17566.0
O=C(O)/C=C/c1ccccc1O,670000.0
Nc1cccc(C(=O)N2CCN(Cc3ccc(F)cc3)CC2)c1,3810.0
O=C(c1cccc([N+](=O)[O-])c1)N1CCN(Cc2ccc(F)cc2)CC1,3600.0
Cc1ccc(C(=O)N2CCN(Cc3ccc(F)cc3)CC2)c(C)c1,3430.0
O=C(c1cccc(C(F)(F)F)c1)N1CCN(Cc2ccc(F)cc2)CC1,8430.0
O=C(c1ccc(Br)cc1)N1CCN(Cc2ccc(F)cc2)CC1,4610.0
O=C(c1ccccc1Br)N1CCN(Cc2ccc(F)cc2)CC1,2030.0
C/C(=N\NC(N)=S)c1ccc(N)cc1,2620.0
O=c1cc(CSc2ccc(O)cc2)occ1O,540.0
O=c1oc2c(O)cc(Br)cc2cc1-c1ccccc1,302000.0
[C-]#N.[K+],24000.0
O=Cc1cnc(Cl)s1,64000.0
Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc(Oc4c(O)cc(Oc5c(O)cc(O)c6c5Oc5c(O)cc(O)cc5O6)cc4O)cc2O3)c1,20000.0
C[C@@H](CCc1ccc(O)cc1O)O[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,3830.0
O=C1NC(=S)S/C1=C\c1ccc(O)cc1,10060000.0
Cc1ccc(-c2csc(N/N=C3\C[C@H]4CC[C@@H](C3)N4C)n2)cc1,101200.0
CN1[C@@H]2CC[C@H]1C/C(=N/Nc1nc(-c3ccc(C(F)(F)F)cc3)cs1)C2,33740.0
COc1ccc(C(=O)N/N=C/c2ccc(Cl)cc2)cc1OC,19720.0
O=S([O-])O.[Na+],210000.0
CCCCCCc1ccc(O)cc1O,560.0
COc1ccc(C(C)=O)c(OC(=O)/C=C/c2ccc(C)cc2)c1,39000.0
CCCCOC(=O)CCC(=O)c1cc(C(C)C)c(OCC)cc1C,191400.0
N=C(N)NN=C1C=CC(=NNC(N)=S)C=C1,15000.0
Oc1ccccc1/C=N/c1ccccc1,250000.0
Cc1ccc(S(=O)(=O)Oc2ccccc2/N=N/c2ccc(O)cc2O)cc1,17850.0
O=C(COC(=O)c1ccc(O)cc1O)Oc1ccc2oc(=O)ccc2c1,8960.0
O=C(/C=C/c1cccc(Cl)c1)NCCN1CCOCC1,15200.0
O=C/C=C/c1ccccc1O,470000.0
NC(=S)N/N=C/CCc1ccccc1,400000.0
CC(C)c1ccc(/C=N/NC(N)=S)cc1,2830.0
NC(=S)NCc1ccccc1,25400.0
CNC(=S)N/N=C(\C)c1ccccc1,213000.0
NC(=S)N/N=C/c1ccc(OCOCCO)cc1,370.0
CCCOc1ccc(/C=N/NC(N)=S)cc1,3030.0
CNC(=S)N/N=C(\C)c1ccccc1O,108000.0
CC(=O)Oc1ccc2ccccc2c1/N=N/c1ccc(C2=N/C(=C/c3ccc(F)cc3)C(=O)O2)cc1,3910.0
Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,55610.0
COCCCCOc1ccc(/C=N/NC(N)=S)cc1,410.0
NC(=S)N/N=C/c1ccc(OCOC(CO)CO)cc1,940.0
CC(C)Oc1ccc(/C=N/NC(N)=S)cc1,900.0
NC(=S)N/N=C/c1cc(CO)cs1,670.0
NC(=S)N/N=C/c1ccc(-c2ccccc2)s1,670.0
O=c1cc(CO)oc(CN2CCN(Cc3ccc(Cl)c(Cl)c3)CC2)c1O,86200.0
O=c1cc(Cn2cc(COc3ccc4ccccc4c3)nn2)occ1O,60.0
O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,250000.0
O=c1cc(Cn2cc(COc3cccc4ccccc34)nn2)occ1O,60.0
O=c1cc(Cn2cc(COc3ccccc3)nn2)occ1O,60.0
O=C1NC(=S)S/C1=C\c1ccccc1O,9550000.0
NC(=S)c1ccccc1,2800.0
Oc1ccc(-c2nc3ccccc3s2)cc1,1140.0
CC(C)C[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)NCc1cc(=O)c(O)c[nH]1,6930.0
Oc1ccc(CCc2ccc(F)cc2)c(O)c1,49580.0
O=C(O)c1ccccc1,224500.0
Oc1nc(-c2ccc(F)cc2)nc2ccccc12,120000.0
CNC(=S)N/N=C(\C)c1ccc(OC)cc1,65000.0
NC(=S)N/N=C/c1ccccc1O,380.0
COc1ccc(/C=N/NC(N)=S)cc1O,4880.0
NC(=S)N/N=C/c1cc(COC=O)cs1,196.0
Cc1cc(=O)[nH]c(=S)[nH]1,142000.0
CC(=O)Nc1ccc(/C=N/NC(N)=S)cc1,14000.0
C[C@]12CC[C@@H](O)[C@@](C)(C(=O)O)[C@@H]1CC[C@]1(C)[C@@H]2CC[C@@H]2[C@H]3[C@H]([C@](C)(O)CO)CC[C@]3(C(=O)O)CC[C@]21C,8610.0
O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@H]1O,73600.0
CC(=O)c1ccccc1,850000.0
CCCCC(=O)NC(=S)Nc1ccc(Cl)cc1,2316.0
CCCCC(=O)NC(=S)Nc1c(Br)cc(F)cc1Br,19537.0
CCCCC(=O)NC(=S)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],10079.0
COc1ccc(/N=C/c2ccc(O)c(O)c2)cc1,61690.0
CC(=O)N1CCN(Cc2ccc(F)cc2)CC1,45850.0
Cc1cccc(C(=O)N2CCN(Cc3ccc(F)cc3)CC2)c1,173820.0
O=C(O)c1ccc(Cl)cc1O,520000.0
NC(=S)N/N=C/c1cc(O)ccc1O,6500.0
C/C(=N\NC(N)=S)c1cccs1,1406.0
O=C(O)c1ccccc1O,100000.0
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,171400.0
Oc1ccc2c(c1)OCO2,6700.0
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,140000.0
O=C1/C(=C/c2ccc(O)cc2)Oc2cc(O)cc(O)c21,38700.0
O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)c(O)c2)[C@H]1O,27000.0
Cc1cccc(NC(N)=S)c1,600.0
NC(=S)N/N=C/c1ccc2ccccc2n1,70000.0
O=Cc1ccc(O[C@@H]2OC[C@@H](O)[C@@H](O)[C@H]2O)cc1,280000.0
CC(/C=C/C=C(\C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,140000.0
C[C@@H]1O[C@@H](Oc2c(-c3cc(O)c(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O,320000.0
O=Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,108620.0
Oc1ccc(-c2ccc3cc(O)ccc3c2)c(O)c1,34.0
NC(=S)N/N=C/c1c[nH]c2ccccc12,600000.0
COc1ccc(C=C2C(=O)NC(=S)NC2=O)cc1,70120.0
C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,130000.0
C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O,150000.0
CCSCc1cc(=O)c(O)co1,2600.0
COc1cc(O)c2c(c1CC=C(C)C)O[C@H](c1ccc(O)cc1O)CC2,810.0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,2610.0
N/C(S)=N/N=C/c1ccccn1,45000.0
CCCc1cc(=O)[nH]c(=S)[nH]1,170000.0
CCc1ccc(O)cc1O,1100.0
CC(=O)N1N=C(c2ccccc2O)CC1c1ccc(O)cc1,13100.0
Oc1ccc(C2CC(c3ccccc3O)=NN2)cc1,11800.0
Oc1ccc(CCc2ccccc2Cl)c(O)c1,33810.0
CN(C)c1ccc(/C=C2\Cc3ccccc3C2=O)c([N+](=O)[O-])c1,8120.0
Oc1ccc(CCc2ccccc2)c(O)c1,30560.0
NC(=S)N/N=C/c1ccc2ccccc2c1,1100000.0
O=Cc1ccco1,43000.0
COc1cc(OC)cc(OCc2cn(Cc3cc(=O)c(O)co3)nn2)c1,60.0
CCOC(=O)n1ccn(C)c1=S,186000.0
C/C(=N\C#N)N(C)Cc1ccc(Cl)nc1,1740000.0
COc1ccccc1-c1nnc(SCC(=O)Nc2ccccc2)o1,3.0
O=C(/C=C/c1cc(=O)c(O)c[nH]1)c1ccc(F)cc1,2250.0
Nc1ccc(C(=O)O)cc1,3800.0
O=C(OCc1cc(=O)c(O)co1)c1ccc2c(c1)OCO2,1520.0
O=Cc1ccccc1,177000.0
NC(=S)N/N=C/c1ccc(-c2ccccc2)cc1,2781.0
O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,210000.0
O=C1/C(=C/c2ccc(=O)n(O)c2)Oc2cc(O)ccc21,1500.0
O=C1/C(=C/c2ccc(O)cc2)Oc2cc(O)ccc21,38400.0
CCCCOC(=O)/C=C/c1ccc(O)cc1,69000.0
O=C1NC(=O)/C(=C/c2ccc(O)cc2)S1,13360.0
COc1cc(C=O)ccc1O,4103000.0
O=Cc1cccnc1,28000.0
O=C1/C(=C/c2ccc(O)cc2O)Oc2cccc(O)c21,4000.0
O=C(N[C@@H](Cc1ccccc1)C(=O)OCc1cc(=O)c(O)c[nH]1)OCc1ccccc1,8970.0
C/C(=N\N=C(\N)S)c1ccc(-c2ccccc2)cc1,384.0
O=C(CSc1nnc(-c2ccccc2)o1)Nc1ccccc1,231.0
O=C1/C(=C/c2ccc(O)cc2)Oc2cccc(O)c21,31700.0
O=c1ccc2ccc(O)cc2o1,420000.0
CC(C)C(=O)Nc1nc(-c2ccc(O)cc2O)cs1,108000.0
CC(=O)/C=C/Nc1nc(-c2ccc(O)cc2O)cs1,3500.0
C[C@H](NC(=O)OCc1cc(=O)c(O)co1)C(=O)O,23210.0
O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)OCc1cc(=O)c(O)co1,6170.0
O=C(OCCc1cccc(O)c1)c1cc(O)c(O)c(O)c1,15210.0
O=C(O)C[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1cc(=O)c(O)co1)C(=O)O,2130.0
O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)OCc1cc(=O)c(O)co1,330.0
CN(c1nc(-c2ccc(O)cc2O)cs1)C1CCCCC1,40000.0
CC[C@H](C)[C@H](NC(=O)OCc1cc(=O)c(O)co1)C(=O)OCc1cc(=O)c(O)co1,700.0
COc1cc(-c2cccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2O)cc(OC)c1O,70000.0
CC(C)[C@H](NC(=O)OCc1cc(=O)c(O)co1)C(=O)O,16660.0
O=C(CCc1ccc(O)c(O)c1)c1c(O)cc(O)cc1O,32000.0
C[C@H](NC(=O)OCc1cc(=O)c(O)co1)C(=O)OCc1cc(=O)c(O)co1,3030.0
O=C(N[C@@H](Cc1ccccc1)C(=O)O)OCc1cc(=O)c(O)co1,8000.0
COc1ccc(C=O)c(O)c1,30000.0
C[C@H](CCc1ccc(O)cc1O)O[C@@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,1980.0
CCC(c1ccc(O)c(OC)c1)c1ccc(OC)cc1O,2830.0
C[C@@H]1O[C@@H](O[C@H]2C[C@@H]3[C@]4(CC[C@]5(C)[C@@H]([C@@]6(C)CC[C@@H](C(C)(C)O)O6)[C@@H](O)C[C@@]35C)C[C@@]43CC[C@H](O[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@H]23)[C@H](O)[C@H](O)[C@H]1O,102390.0
COc1ccc(C2COc3c(ccc(O)c3CC=C(C)C)C2=O)c(O)c1,5100.0
CC1/C(=C\c2ccc(O)cc2O)C(=O)c2ccccc21,8200.0
CC[C@H](C)[C@H](NC(=O)OCc1cc(=O)c(O)co1)C(=O)O,15350.0
CC1(C)C=Cc2c(O)ccc(C3=Cc4ccc(O)cc4OC3)c2O1,7500.0
C#CCCCC(=O)Nc1nc(-c2ccc(O)cc2O)cs1,5600.0
CC(C)[C@H](NC(=O)OCc1cc(=O)c(O)co1)C(=O)OCc1cc(=O)c(O)co1,2390.0
COc1ccc2c(=O)c3ccccc3oc2c1,5140.0
O=c1c2ccccc2oc2c(O)cccc12,8460.0
COc1c(CC=C(C)C)c(O)cc2c1C[C@H](c1ccc(O)cc1O)CO2,177.0
CC(C)C[C@H](NC(=O)OCc1cc(=O)c(O)co1)C(=O)OCc1cc(=O)c(O)co1,2000.0
O=C(N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)OCc1cc(=O)c(O)co1,780.0
OC[C@H]1O[C@@H](Oc2ccc(O)cc2O)[C@H](O)[C@@H](O)[C@@H]1O,417000.0
COc1cc(-c2ccccc2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1O,450000.0
OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](Oc3ccc(CCc4ccc(O)cc4O)c(O)c3)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,830.0
O=C(NCCc1c[nH]c2cc(O)ccc12)c1cc(O)cc(O)c1,9100.0
O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)OCc1cc(=O)c(O)co1,240.0
COc1cc(C=O)c2c(=O)c3ccccc3oc2c1OC,29130.0
COc1c(-c2oc3cc(O)cc(O)c3c(=O)c2CC=C(C)C)cc(O)c(O)c1CC=C(C)C,45300.0
COC1=CC(=C/C=C/C=C2C=C(OC)C(=O)C(OC)=C2)C=C(OC)C1=O,2500.0
COc1cc(/C=C\C(=O)NCCCCNC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,85000.0
O=C1/C(=C/c2ccc(O)cc2O)Sc2cc(O)ccc21,5800.0
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(OS(=O)(=O)O)cc(O)c12,16000.0
CC(C)C[C@H](NC(=O)OCc1cc(=O)c(O)co1)C(=O)O,14510.0
O=C1/C(=C/c2ccc(O)cc2O)Oc2cc(O)cc(O)c21,7700.0
CC(C)=CCc1c(O)ccc(C[C@@H]2[C@H](c3c(O)ccc(C(=O)/C=C/c4ccc(O)cc4O)c3O)C=C(C)C[C@H]2c2ccc(O)cc2O)c1O,4620.0
CN(C)c1ccc(/C=C/C(=N\O)c2ccccc2O)cc1,7890.0
CC1(C)C=Cc2cc3cc(-c4ccc(O)cc4O)c(=O)oc3cc2O1,2800.0
C=C(C)C(=O)Cc1c(-c2ccc(O)cc2O)oc2c3c(cc(O)c2c1=O)OC(C)(C)C=C3,290000.0
CCCCCCn1cc(O)c(=O)cc1COC(=O)[C@@H](N)Cc1ccccc1,19200.0
CCC(c1ccc(O)c(OC)c1)c1cccc(O)c1O,2320.0
CCOc1ccc(S(=O)(=O)N[C@@H](CO)CC(C)C)cc1-c1nnc2c(n1)c(C)nn2C,27900.0
O=C(N[C@@H](Cc1ccccc1)C(=O)OCc1cc(=O)c(O)co1)OCc1cc(=O)c(O)co1,60.0
OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](Oc3ccc(CCc4ccc(O)cc4O)c(O)c3)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,680.0
CCCNc1nc(-c2ccc(O)cc2O)cs1,6200.0
Cl.N[C@@H](Cc1ccc(=O)n(O)c1)C(=O)O,73600.0
O=C(OCCc1ccccc1O)c1cc(O)c(O)c(O)c1,14500.0
N[C@@H](Cc1ccc(O)c(O)c1)C(=O)NCCCCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,112700.0
O=C(Nc1nc(-c2ccc(O)cc2O)cs1)c1ccccc1,2500.0
COc1c(O)cc2oc3ccccc3c(=O)c2c1O,3010.0
O=C(/C=C/c1ccc(O)cc1)OC1=C(O)C(=O)O[C@@H]1[C@H](O)CO,10000.0
O=C1/C(=C/c2ccc(=O)n(O)c2)Oc2cccc(O)c21,30000.0
COc1ccc2c(=O)c3c(C)c(Br)c(OC)c(OC)c3oc2c1,5570.0
COc1c(O)ccc2c(=O)c3ccccc3oc12,3810.0
COc1ccccc1-c1cc(OC)c(O)c(OC)c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,2210000.0
O=C1C[C@@H](c2ccc(O)cc2O)Oc2cc(O)cc(O)c21,980.0
COc1cc(C=O)c2c(=O)c3ccc(O)cc3oc2c1OC,3160.0
COc1cc2oc3ccccc3c(=O)c2cc1OC,8290.0
O=Cc1cc(O)c(O)c2oc3ccccc3c(=O)c12,89370.0
Cc1cc(O)c(O)c2oc3ccccc3c(=O)c12,8930.0
Oc1ccc(-c2csc(Nc3ncccn3)n2)cc1,19000.0
O=C(NC1CCCCC1)c1nc(-c2ccc(O)cc2O)cs1,56000.0
COc1ccc2c(=O)c3c(C)cc(OC)c(OC)c3oc2c1,2240.0
O=c1c2ccccc2oc2ccc(O)cc12,5600.0
COc1cccc2c1O/C(=C\c1ccc(O)cc1O)C2=O,80000.0
O=C1/C(=C/c2ccc(O)cc2O)Cc2cc(O)ccc21,3400.0
O=C1/C(=C/c2ccc(O)cc2O)Nc2ccccc21,12700.0
CC(C)(O)c1ccc(C(=O)Nc2nc(-c3ccc(O)cc3O)cs2)cc1,3200.0
C[C@@H](O)CCc1ccc(O)cc1,1200000.0
O=C(OCCc1ccc(O)cc1)c1cc(O)c(O)c(O)c1,4930.0
C[C@@H]1C[C@H]2O[C@]3(C[C@@]4(C)[C@@H]5[C@@H](O)C[C@H]6C(C)(C)[C@@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)CC[C@@]67C[C@@]57CC[C@]4(C)[C@@H]13)O[C@@H]2C(C)(C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,54640.0
COc1ccc2c(c1)O/C(=C\c1ccc(O)cc1O)C2=O,6900.0
O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)OCc1cc(=O)c(O)co1,390.0
O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)OCc1cc(=O)c(O)co1,4480.0
OC[C@H]1O[C@@H](Oc2ccc(CCc3ccc(O)cc3O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O,770.0
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1cc(=O)c(O)co1)C(=O)O,2180.0
N[C@H](Cc1ccccc1)C(=O)O[C@H]1CC[C@H](c2ccc(O)cc2O)CC1,2000.0
C[C@H](O)CCc1ccc(O)cc1O,2170.0
C[C@@H](O)CCc1ccc(O)cc1O,1780.0
COC(=O)/C=C/c1ccc(O)c(O)c1SCCC(S)CCCCC(=O)O,30000.0
O=C(Nc1nc(-c2ccc(O)cc2O)cs1)c1ccc(CO)cc1,1600.0
O=C(/C=C/c1ccc(O)cc1)OC1=C(O)[C@@H]([C@H](O)CO)OC1=O,40000.0
Oc1ccc(-c2csc(Nc3ncccn3)n2)c(O)c1,3200.0
O=C(O)/C=C/c1ccc(O)c(O)c1SCCC(S)CCCCC(=O)O,76000.0
